decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxLinearSlope,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ,iPSFluxSkew
-44.5577164,1249089189618647129,42.572127,466.9744545,2.266677,1074.0445547,1237.9082584,-657.4021316,268.063567,-2767.1340472,3.0,2073.0285169,3.3586335,-1.2238582
-44.5495682,1249089189618647128,179.2560346,643.264629,-0.3155348,681.9175998,3983.5634692,998.1364418,146.850501,-4332.1788855,19.0,1957.8928667,1.510682,-0.6472153
-44.5609209,1249089189618647228,181.871048,522.5627002,-1.1644422,1924.1846401,3391.8949988,330.9195612,157.8471817,-3154.7480517,10.0,2272.5941253,3.3989769,-0.1160933
-44.5747838,1249089189618647227,293.960864,891.4648552,1.5795653,1097.1249147,11367.4342658,5636.9267275,157.0490654,-1267.4355275,32.0,2713.4543657,1.5741408,-0.7872976
-44.5835273,1249089189618647224,152.7852829,867.8933531,-2.4355614,1373.5015324,7050.2911921,3196.5029074,154.9186473,-599.4371789,31.0,1929.3691386,1.1490545,-0.2014931
-44.5039506,1249089189618647196,152.7268202,430.2333482,-3.2926836,1514.4847406,2531.2635476,-43.1784311,145.8936033,-2976.0594855,8.0,1928.2413361,3.4888495,-0.1522555
-44.6038901,1249089189618647195,1449.6768103,407.1238945,4.8478521,418.1721414,11637.9037444,-1895.0084208,82.1786014,-4874.3862153,23.0,3796.2080828,3.7093802,2.4980855
-44.5364989,1249089189618647192,133.023343,404.5388638,-1.1491603,1366.8033851,2504.6072223,-430.4429219,162.7699397,-2207.9055016,6.0,2098.4448857,4.2187348,0.4916184
-44.5416132,1249089189618647190,28.0895456,560.1739295,0.1302491,266.1339192,2816.3323617,346.3540808,249.7935878,-926.1080981,5.0,1451.4158636,0.8713358,1.8346487
-44.5855951,1249089189618647209,15.9785555,415.4112756,-2.8117592,604.8778052,2935.7750798,1788.8623612,205.240249,594.0461656,4.0,964.9376917,1.0811968,0.3119554
-44.553379,1249089189618647198,7.0004606,495.8737434,-0.8767513,398.3362665,3314.0316655,2507.1417827,211.7968841,1867.2694517,5.0,591.1177802,0.3673817,-0.5124278
-44.5169848,1249089189618647043,8009.4593264,428.0583057,1.2759084,4770.5090559,5902.2203286,-978.2918061,61.3688352,-12530.8589268,46.0,5465.5107282,12.5701496,-0.3266421
-44.5053395,1249089189618647091,164.4029136,720.341882,-0.1990551,906.4080978,1420.0125628,-1621.1880225,130.5114463,-5544.7451378,30.0,1690.9712053,1.272287,-0.592201
-44.497702,1249089189618647076,736.5075337,1161.5878187,-1.3536038,3659.8821198,11273.4083111,-707.2487053,162.1663455,-10552.034542,50.0,4451.7627723,2.5668325,0.0359919
-44.5063671,1249089189618647055,261.9682108,666.8101912,-0.1374204,1001.7588722,5801.8000321,2450.2171109,108.2184769,-2114.1267457,37.0,1625.9455381,1.3552393,-0.5742027
-44.5458255,1249089189618647053,235.7968888,734.3558124,-1.7114656,1672.7718868,3009.6802658,-1713.9067897,143.2514831,-4926.1608024,26.0,2170.4502099,1.8221443,0.2932855
-44.5153992,1249089189618647052,10555538.8284186,1537.9428803,299.2345274,699288.6981377,2021804.4252445,458884.6849092,203.3379174,-291659.9664735,45.0,763994.5373509,426.1458463,0.2091342
-44.5343489,1249089189618647051,0.6072634,385.0943514,-0.2535972,63.9432063,2188.7285524,2008.8403686,219.0550248,1812.0624283,3.0,201.5612917,-0.8263809,-1.5380143
-44.4881846,1249089189618647047,12567746.8077912,1594.0775305,435.8116305,698819.292687,1570274.4798133,350535.0808691,185.2321262,-448502.3635887,60.0,678936.0093631,402.7093129,-0.2169514
-44.4967064,1249089189618647073,164.6321782,890.7775136,-2.4518474,1865.6030052,8060.498785,2500.4261021,200.7296837,-1846.4955463,19.0,2620.1455305,2.1365254,0.1393697
-44.4743022,1249089189618647071,53.9714186,563.2719522,0.1801137,557.7663325,2447.346348,282.6923758,128.1847921,-1532.6148914,19.0,982.0546036,0.6097996,0.4757317
-44.5011004,1249089189618647058,2060935.485889,1627.9378586,65.9628008,11015.3226082,96909.0137541,-98506.3271519,183.7326058,-820471.4332585,78.0,250851.8793265,101.9623924,-1.4621919
-44.602511,1249089189618647418,77.1514147,429.2368199,-8.9496701,606.1020313,2600.3979006,-679.2500097,213.7659702,-2313.2205487,4.0,2180.206042,2.9576035,1.6776021
-44.5087002,1249089189618647416,144.494675,526.3271861,-4.6062561,350.7251461,3443.1305942,-858.9187075,211.8156887,-2839.2038726,6.0,2915.4780998,3.1400142,0.9793853
-44.4742992,1249089189618647411,91.4226983,397.3682825,-3.545575,317.3434412,2529.4215009,1450.891527,158.8219516,-2065.7753444,6.0,1749.1375662,1.7614677,-2.2710658
-44.5195,1249089189618647381,1357.1519779,400.2722626,-22.3304584,3781.2659302,-552.4323106,-12844.8767042,230.9829714,-20418.5906442,3.0,10548.980856,19.5662267,1.4850662
-44.4742496,1249089189618647489,101.1027665,440.7543923,3.8417352,346.8106165,3133.3487522,1225.8311492,192.9554271,-1721.3844879,5.0,1935.1085375,2.380189,-1.9911405
-44.5497321,1249089189618647486,3.8858924,586.9603783,-1.3031753,358.9130016,4198.9599744,3326.3159639,285.4348974,2757.8343752,4.0,609.0699806,0.1078342,0.6978848
-44.5291612,1249089189618647450,82.1595433,437.4669491,0.4647228,1042.7289195,3302.4186357,209.0449617,218.5587906,-2159.0194102,4.0,2262.5823523,3.1148636,0.8572615
-44.5628943,1249089189618647295,8.6456395,459.7391194,-0.2814798,303.6879545,2941.890458,2389.3953224,204.0868155,1212.6501796,5.0,687.5161502,0.0519179,-1.5417679
-44.5364482,1249089189618647292,83.6706509,391.2816503,3.0022969,1083.4095421,2616.0981164,950.7326055,165.6655944,-2548.6253951,5.0,1989.0947795,2.7106476,-1.3397405
-44.518902,1249089189618647291,27731.4034721,481.9786362,14.6564796,12220.8201876,44101.8121104,-17513.3346589,151.1417307,-40420.3306872,10.0,27495.7600266,44.9601626,1.315716
-44.5153909,1249089189618647258,2927605.6938296,1367.7063524,-592.5224114,534891.5813183,1711009.402359,290151.2455968,308.1078397,-268447.8322654,16.0,623386.1097562,395.4251908,0.4629835
-44.5016016,1249089189618647251,43.729081,448.0582176,-0.6282131,758.0546115,672.4427394,-1698.1441973,167.4787088,-3385.0812058,7.0,1298.9178652,1.5566586,0.7720904
-44.5015187,1249089189618647262,120.0700163,360.0736589,-0.182748,1700.5282297,1207.4119845,-437.8813936,188.2769461,-3685.5566221,3.0,2484.1032455,6.7255479,0.8647705
-44.5192354,1249089189618647348,336.6921392,421.9645424,-2.7234871,4526.0599434,-8790.3188005,-13538.1467728,241.383936,-20175.137609,3.0,5732.1009976,10.1534477,-0.5991977
-44.5194831,1249089189618647357,5269.2226363,489.9974404,40.5587602,14832.1770066,19933.7160478,-7405.5090344,282.8701909,-28838.3005083,3.0,25002.0525235,40.5898543,1.0719705
-44.5152865,1249089189618647310,19618.3722092,1110.0770751,128.8836203,61578.8211522,-145519.9409719,-270512.2465412,638.6828392,-363717.3490003,3.0,112495.5123845,77.9423255,1.166749
-44.4966762,1249089189618647328,6.8781338,990.7395753,2.398081,1153.6344774,8088.1099015,6206.1400706,437.5531164,4820.2073341,5.0,1288.8894074,0.2617129,0.0748449
-44.5343067,1249097985711672386,0.5809569,596.5219617,-4925.6037831,39.0012841,-2771.2366175,-3127.8761846,338.7904081,-3338.5538146,3.0,316.8826297,-0.8289927,1.7025803
-44.5847699,1249097985711671610,86.4514885,803.7016631,13.344213,636.0756382,3523.8384001,-1975.1240739,397.8299425,-5067.7251005,4.0,4027.3695365,2.82832,1.9009002
-44.6286216,1249097985711671892,82.2253239,666.9158972,-29.6960513,2414.8394768,3305.8783351,-1505.9750478,383.0563466,-5190.86019,3.0,4378.2704214,4.7217768,1.1584131
-44.4819462,1249097985711673602,0.3535255,300.8973358,829.5409865,35.141813,1898.7110374,1805.6655638,149.8270789,1666.9983956,4.0,98.996889,-0.9365974,-1.3852123
-44.4781155,1249097985711672846,139944.0927044,1331.6533096,-18892.3505384,61158.7447124,505597.5425557,2615.8800858,754.8224491,-183648.6821388,3.0,381508.9847829,186.2758866,1.6821101
-44.4756109,1249097985711669507,1054180.1991141,942.0960035,325.6948307,185971.1769765,535321.4636129,-74597.0783039,277.5549928,-365316.278052,10.0,353891.6079341,272.1137366,0.614718
-44.5051356,1249097985711669500,119.5906895,497.8140321,2.6223036,1477.5638925,3153.166407,-253.2122507,171.8853429,-2278.6421899,8.0,1876.3396792,2.9229861,0.6500999
-44.5053037,1249097985711669496,103.3435727,427.705445,6.8717912,2138.2233504,2325.8688337,79.527585,210.1360273,-2533.3626532,4.0,2535.4686003,5.2546605,0.0228884
-44.4754772,1249097985711669487,919542.913298,1036.5117117,-503.6460746,235122.692651,728547.7835105,113238.9294894,293.2123676,-183479.6419643,11.0,330284.3821114,258.8306048,0.2488416
-44.4756027,1249097985711669526,545989.4943262,967.9445603,69.4490869,146414.835597,692651.7828323,-76402.7098963,311.984215,-341842.365506,9.0,312758.6545777,208.3454595,1.7354186
-44.628715,1249097985711669446,80.9433583,728.5284877,-0.8955869,723.1270083,1318.5171418,-1140.0163632,187.1241122,-4649.7907244,15.0,1678.6987018,0.9086777,-1.2506356
-44.534462,1249097985711669455,40.3064182,882.5681104,1.1489487,1431.9210455,1772.4581161,-959.6627437,265.3948402,-3315.9199626,11.0,1731.9228132,0.9619042,0.0630065
-44.5769976,1249097985711669453,1020209.4825692,1711.1390874,-182.1323267,566014.5579218,2143591.8738636,1010297.8104538,632.3488912,341967.8352977,6.0,711828.032881,371.6573245,-0.2447382
-44.577013,1249097985711669452,4327788.0463923,1401.7851931,-633.5192474,358148.6425223,2146616.1595343,547788.0804959,249.2665891,47422.9965837,25.0,682369.4723256,362.3765611,0.6686563
-44.5823899,1249097985711669451,80.3386439,891.3562223,0.5140181,1247.7240728,8322.2887252,4908.3915797,170.839374,1720.3570846,27.0,1562.4185609,0.7868273,0.0750284
-44.6314081,1249097985711669444,13.4976544,611.7339183,-1.0974992,734.1607649,-887.8247186,-2007.5515459,270.720049,-3775.8748603,5.0,1149.1201627,0.8017102,-0.8342933
-44.5314576,1249097985711669484,286.3211854,631.8964689,0.7422396,2414.0384773,3139.0304403,-1414.4032339,162.5888957,-5905.013732,15.0,2900.9865108,3.6339052,0.0627167
-44.5445323,1249097985711669483,25.5926628,496.6847309,-2.9929983,479.4098229,1816.8640138,534.9710614,209.9630668,-779.0742943,5.0,1036.0825332,1.2071071,1.3636043
-44.5762462,1249097985711669468,1024.8974302,1286.5330519,-6.1908717,5991.3230435,14138.7107857,736.750743,236.8931476,-15659.7968708,29.0,7672.7553351,4.792575,-0.3228289
-44.5072574,1249097985711669458,601238.064246,707.1241487,-10.8437177,149734.4272196,426353.0561041,61796.5576818,200.0833054,-62684.9895666,11.0,192255.6149759,226.2357914,0.5706455
-44.5646983,1249097985711669596,239.6972385,1224.4318266,2.9216548,2962.0063074,10389.5325335,1371.0071678,248.4859297,-5427.0532508,24.0,3988.0675167,2.1832454,0.3460733
-44.5072952,1249097985711669600,696190.9384283,807.3419028,35.5002397,197576.0552948,737295.73584,102042.5166244,263.3078162,-65416.1785655,7.0,306775.2506926,299.9712458,0.6206069
-44.504606,1249097985711669609,113.5238237,624.7827769,-4.4665892,2842.9698222,4553.8526017,311.2298315,299.867539,-3355.9677467,4.0,3987.0479713,5.5596161,0.2611495
-44.5768021,1249097985711669593,2657373.7191614,1616.4190125,-776.3724172,201645.6415411,1102334.6757616,555837.0150581,262.8035906,-161571.6944579,35.0,416757.9808813,250.5497526,-0.6495119
-44.6017676,1249097985711669590,225.2043216,832.080156,2.03626,1169.908225,5533.9211996,-4369.1270789,185.3581026,-7381.9279072,20.0,2986.2152631,1.7535648,2.0562416
-44.5476469,1249097985711669634,1252.4338774,636.6080331,-727475.271728,3040.1615385,185643.4095989,174524.5162006,367.2582935,157087.5842298,3.0,15682.9357658,18.549895,-1.6591144
-44.593377,1249097985711669587,100.1286579,892.4891772,0.3101692,674.8391139,9529.4894641,5266.825654,188.5041204,-166.0979553,22.0,1971.7331629,0.7162129,-0.6647301
-44.4753581,1249097985711669553,2035435.1885619,1071.173434,349.5119438,430420.5076557,1140819.537648,-2052.5614825,286.743417,-256935.0039845,10.0,559121.7051468,433.5259651,0.5315834
-44.5262198,1249097985711669547,31.8482363,455.9921092,0.5301977,840.815978,2611.3166277,1289.3373165,156.5429674,25.3908965,8.0,975.8956224,1.4975653,0.4042831
-44.5829056,1249097985711669586,19.1105094,564.5306129,1.2089138,711.7900399,2660.1579457,1083.0965145,186.4123675,122.3332499,9.0,856.1814216,0.4849917,0.6541733
-44.5631318,1249097985711669585,70.055351,898.0955772,-3.787953,2408.7200111,6500.2217696,2994.970222,315.5456193,-1164.0922241,8.0,2892.083723,2.6726615,-0.1340658
-44.5856508,1249097985711669583,208450.6145041,778.080498,1021.6397938,130367.0898426,496718.5820967,93748.5385545,341.891588,-18245.8582769,4.0,230052.8215172,218.4437328,0.8597741
-44.6148926,1249097985711669582,606517.8634037,1619.4904229,-689.9358229,13677.1895052,63674.7392468,-107276.0076896,289.6399657,-626242.2477074,31.0,215716.2274362,111.3370794,-1.4050233
-44.4966796,1249097985711669571,98.228158,559.1059288,0.1580225,822.2969452,4204.3140772,-1761.317596,269.3183907,-4123.5183672,4.0,3710.3943086,3.0871596,1.7462148
-44.5069854,1249097985711669570,838990.8290458,1024.6621255,910.1238322,349920.0169417,1540768.4023371,268186.9457095,490.8763662,4025.9406429,3.0,805457.3159805,530.7502096,1.3716014
-44.547761,1249097985711669301,28277.5864746,537.5114954,40.2134498,17211.7450584,140946.9330542,84204.504624,237.4218622,48134.2581318,5.0,46190.3052646,68.4628334,0.5276897
-44.538131,1249097985711669300,2947036.3010586,1199.3379332,-205.0777204,298750.9240704,3164375.9719625,399448.4519984,276.2136286,13756.0530751,14.0,819838.3939521,369.7826968,2.2580718
-44.4780658,1249097985711669282,7068405.8359887,1631.8443956,203.2219921,82880.5834457,930586.9106831,387680.4470352,188.3493396,-617357.6719562,68.0,440836.4432967,272.9967891,-1.1545409
-44.4837485,1249097985711669313,366.8623001,888.9430843,-2.0301798,1635.6773673,6739.0673733,772.0878845,158.2532691,-5728.6509067,31.0,3035.2068151,2.1416222,-0.2126282
-44.4735574,1249097985711669320,104.6500879,441.4533707,-1.1015431,1476.6367238,2232.8082564,232.6994158,162.7052484,-2291.6672208,7.0,1724.6637405,2.6939156,-0.5615079
-44.5070792,1249097985711669315,486282.0406825,839.2787065,196.0698946,109523.349236,729894.1277793,253393.9560614,220.5388318,105164.9479766,13.0,195067.385661,167.2571655,1.0603158
-44.4839956,1249097985711669310,12862235.4608069,1542.3013182,-8.2145615,635878.0748334,1725722.5312916,591091.2528097,162.87503,-110277.1148494,71.0,626818.7540278,392.1925988,-0.1269747
-44.5044787,1249097985711669306,189.333341,777.9786634,0.7411174,1206.511939,5076.3314826,-1156.8187629,164.5994148,-4341.1558837,22.0,2300.3511349,1.6405164,0.9569004
-44.4754683,1249097985711669253,4777204.5498987,1254.8322699,140.641447,521049.9391383,3161862.4301878,-19266.4348425,281.5664165,-254159.0508198,9.0,1294568.6416718,590.1331129,0.9410937
-44.4762248,1249097985711669280,694.3513681,1129.2462186,-2.6473089,3036.2567826,5286.0073318,-3836.0332775,152.3483813,-13933.7706626,53.0,3879.5125236,2.3356054,-0.0251977
-44.487206,1249097985711669277,166.6913298,549.3346921,0.7245319,1056.3773335,2410.2641435,-1423.9839268,133.7314713,-3397.7200841,16.0,1662.8755384,1.9027866,0.6710199
-44.5148914,1249097985711669276,336.5573102,1286.2766704,-0.9109446,2657.4790118,21939.6058592,5916.4412719,226.7877712,533.6215142,32.0,4186.9718149,1.9716781,1.7829851
-44.5137955,1249097985711669274,150.2823925,700.9978667,0.7168539,1416.2555329,5460.8160483,3250.4471115,134.4371757,-115.7662651,27.0,1678.2745568,1.3994366,-0.6374627
-44.538043,1249097985711669266,1332317.5419239,966.3191314,-682.5028751,360457.6485977,1106673.4019779,5108.1601659,313.6239444,-231725.925449,7.0,569335.1249307,430.4579196,0.9062022
-44.5517941,1249097985711669262,124.5192866,636.5930213,0.2365475,1030.3649013,4150.4337311,719.7503519,145.0182793,-2847.7762828,19.0,1656.4920941,1.7022817,0.0331149
-44.5624119,1249097985711669259,1491.1290802,1033.1467117,17.1343268,2269.2343807,12436.2197999,-3074.9806576,308.342117,-28263.9758894,11.0,11247.1199477,7.0478432,-1.5755201
-44.5071654,1249097985711669395,3761.4007938,545.9164471,39.0278668,3330.8318843,65543.6597657,51484.0547071,311.3081162,21476.3581661,3.0,24537.3235303,30.6488639,-1.696214
-44.537589,1249097985711669393,305.6241494,1162.8265056,1.7905671,1800.6978176,8168.4764109,300.9998261,214.3286161,-8445.0285707,29.0,3710.5033816,1.8459068,-0.4351972
-44.5074072,1249097985711669380,67629.5534798,848.271635,-246.6547878,88974.2645166,399447.4082404,244813.9849706,414.1771073,123084.8001869,4.0,123841.3354375,130.9390323,-0.340365
-44.5381585,1249097985711669434,1083223.7727553,1122.8226379,-996.6653225,211393.0651887,1626055.4225996,329542.5630422,345.406698,-4756.0296292,9.0,515248.3818735,300.3813615,1.4726475
-44.4966015,1249097985711669379,234.8612138,852.235503,0.8078838,1324.2764334,7257.0059394,1230.806683,173.0745724,-5252.3698736,24.0,2639.3892635,1.570482,-0.1953317
-44.514832,1249097985711669404,0.8941552,1054.915117,4.6159833,562.0418707,4837.3863674,4303.0340426,584.4323478,3306.4877292,3.0,774.4057013,-0.693275,-0.7638259
-44.4944268,1249097985711669338,108.9275273,571.9665296,-0.2164988,559.2653602,524.6370696,-1138.1538586,129.24247,-4640.6640975,19.0,1346.0055211,0.936003,-1.3447165
-44.4754526,1249097985711669377,2365996.1445494,1134.2120021,16.1153277,305673.1365944,1408747.8889966,297762.0353689,225.6479084,-46364.3264413,21.0,429894.5052417,288.2553085,0.7574968
-44.562759,1249097985711669359,2.9340849,315.4439958,1.7116111,346.0723045,364.9829674,-90.2577443,176.2374132,-408.3117306,3.0,387.3563612,0.3990696,-0.3127134
-44.5695305,1249097985711669356,266.7879837,1123.3361523,-4.2618237,2156.1783676,10058.8975111,-289.4325592,236.5352212,-5153.1370163,22.0,3972.6760986,2.2805138,1.0265482
-44.4965404,1249097985711669920,6.8512033,445.5681984,-3.0713424,723.1618925,-1464.2795397,-1956.2505813,235.1405849,-3030.9391513,3.0,784.0996815,1.0995758,0.2296026
-44.547554,1249097985711669938,11557.0030468,713.8736525,-189.9844287,7044.4421664,272881.2214356,233850.8398492,409.6602369,179216.317736,3.0,52162.9541385,57.5807207,-1.6965813
-44.5647722,1249097985711669859,2.8882895,758.668104,-0.0026823,418.7173799,-2901.7555438,-3459.0951963,372.7086069,-4652.3560686,4.0,788.3688771,-0.2401971,-0.969014
-44.6095809,1249097985711669856,62.6554261,827.8973407,-0.9492921,947.0508353,5159.3283745,2534.1806596,212.0208661,-1762.7258552,15.0,1780.1480665,0.8037715,-0.8936193
-44.5623069,1249097985711669855,5.2208217,817.214306,38.6300258,524.6743965,-3708.3801286,-4392.1872458,445.6370415,-6462.416966,3.0,1462.3074811,0.3400779,-1.4845896
-44.4836143,1249097985711669850,2.2571688,615.5153412,-1.6117495,196.7771428,3991.7699897,3021.8732751,345.5303913,2658.5682397,3.0,719.6768995,-0.1098684,1.5875145
-44.4838041,1249097985711670001,188.9916157,683.0403344,-0.1988506,902.2207406,4013.0065176,251.8613294,255.8444743,-3814.7239397,7.0,3775.5813887,4.4798558,-0.3690099
-44.5517253,1249097985711669995,80.0223721,507.9375493,0.9613425,404.6579616,3759.5662621,-1428.1894519,278.9127289,-2846.2998192,3.0,3702.6161223,3.4567051,1.7088057
-44.58844,1249097985711669942,148.8216991,598.7264272,-0.3278102,920.3197068,3764.6972543,1004.478228,154.75438,-4042.6971156,14.0,1874.8802692,1.8780257,-1.25238
-44.5314604,1249097985711669683,95.3152864,541.3696916,2.5065845,174.6381027,2776.5211388,-1493.050015,219.3047185,-2941.2337561,6.0,2230.5906109,1.7447617,2.041057
-44.507057,1249097985711669654,624104.7094892,856.8569187,30.5261294,132437.8843407,1061834.9187034,219814.6905932,277.1019952,23166.9439929,8.0,326213.5340336,241.1450292,1.7904946
-44.507351,1249097985711669643,183197.8408002,651.9141841,70.4048409,27726.9542097,429082.3966585,35613.6231113,270.5222728,-35696.9269287,5.0,191754.3210436,144.1896241,2.1286659
-44.5855527,1249097985711669641,7848.3808803,683.3045673,12.6573443,18517.219418,-81098.6583303,-111263.3083576,213.3806223,-137765.4277222,10.0,19597.4262224,24.2436608,0.4253547
-44.5071091,1249097985711669670,80.6030705,460.1185576,-1.5446087,764.4255735,2983.0727427,173.666075,186.7034531,-2423.2960944,6.0,1793.4129395,2.2688044,0.2525413
-44.5846686,1249097985711669843,187.0383251,982.999232,4.0083558,2644.3927578,6741.5041712,713.1832574,224.8146491,-5431.5307359,19.0,3144.592945,1.9826302,-0.0034135
-44.5344819,1249097985711669740,36.2055146,890.9302666,-0.363807,1563.9409655,2707.3265936,129.4672469,296.0406782,-3323.3948186,9.0,1914.8782859,1.0276535,-0.4714111
-44.5479058,1249097985711669779,30735.82337,477.8816831,38.7291316,23600.2165569,62306.7066723,7259.8123872,166.5383797,-39353.6256654,8.0,32766.9142752,51.8050433,0.1453521
-44.5380092,1249097985711669778,1672076.9274927,999.893145,-20.5025788,435255.2620061,954600.0334725,81843.1556936,282.0171939,-269037.8637883,10.0,452139.2975835,377.4332106,0.1610074
-44.5622944,1249097985711669776,1.4647256,609.5407199,-0.1725699,128.9021639,-3289.4872066,-3630.3213575,343.2290636,-4288.1203785,3.0,543.1875069,-0.2908184,-1.6229645
-44.5608027,1249089189618649043,4.7212535,406.9109038,6.4881107,21.4081607,-1781.8465212,-2033.1689973,225.222199,-3024.9553502,3.0,711.6097237,0.2202352,-1.7302874
-44.6146117,1249097985711670908,181.6393319,1087.2151811,0.5685847,2116.4531444,5968.0600557,1193.3149936,241.116907,-7692.831659,20.0,3203.2481083,1.730959,-1.0105787
-44.6471693,1249097985711670907,95.2565003,697.5098332,-7.0686465,1095.0672869,4778.5744956,-1152.7058299,345.2978026,-3683.8716929,4.0,3906.0300856,3.5842893,1.6741099
-44.6512626,1249097985711670906,0.7396606,330.00128,0.0503286,210.7553929,3262.0942312,3043.0894118,187.4842705,2832.794903,3.0,214.6614391,-0.7781442,0.0544164
-44.6492458,1249097985711670850,25.6448472,403.954103,0.5789864,813.9558479,2069.2210886,989.398814,175.3775585,-507.3149229,5.0,1026.5569476,1.8506713,-0.0500692
-44.6556817,1249097985711670853,94.0159206,558.3362502,7.9862016,1641.2675569,2075.8124692,-1547.5718511,194.7301529,-4233.619101,8.0,2084.2670991,2.6701014,0.3496046
-44.5856553,1249097985711670852,53017.8205085,568.0382021,5115.4161882,72842.2367192,32403.9388175,-74574.8043971,313.8930839,-141796.4740326,3.0,87488.3374666,138.6478765,-0.4831387
-44.6314931,1249097985711670869,78.3580342,477.3143319,-77.6907338,150.7790444,2185.096823,-530.7591239,270.9420676,-2725.0963688,3.0,2792.3930755,4.0891811,1.7263713
