decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ,rPSFluxSkew
-44.4744968,1251675240967177941,73.1451946,286.1128254,-6.885902,4.4865059,1914.7418292,-480.4187782,163.1554605,-1295.6538795,3.0,1852.2290424,3.3295177,1.7320394
-44.6588118,1251675240967177891,1706215.3033688,638.0802011,-2814.7807262,83237.4695172,1067846.6351021,63162.2617562,178.5300051,-56762.1202866,8.0,459708.4506705,361.6656985,1.2820002
-44.649867,1251675240967177890,58.4874152,189.3011269,-55.4131159,263.4566947,2515.2298268,1740.3934602,84.1212773,1062.4621619,5.0,705.2200981,2.7625672,0.5517871
-44.593947,1251675240967177828,3198.2208236,302.024035,-38.4579152,7462.652691,-7058.0399434,-17514.3202527,174.0332438,-30128.2032197,3.0,11772.2697149,31.7607794,-0.9826047
-44.6253607,1251675240967177842,72390.8138304,381.5920938,-91.1919695,35180.188164,74079.8648803,3914.0564394,184.1110655,-50525.9079867,4.0,52724.6168603,126.5360661,-0.3936789
-44.5955644,1251675240967177845,6783.4635026,434.7303552,-66.3480129,16265.5812711,-82701.9357017,-104505.9533159,215.4531038,-123458.1982859,4.0,20334.6823382,44.1842291,-0.1055111
-44.6107605,1251675240967177221,91.7196615,362.5156921,-6.6392647,433.7483753,2651.3725066,940.324109,179.2708729,-1548.8611485,4.0,1873.4234332,3.1345285,-1.746285
-44.4869922,1251675240967177240,3.6719638,138.8914748,-0.4160765,74.6262093,-687.1192163,-854.245494,67.7539736,-1006.3581888,4.0,144.9927386,0.0534682,1.0092078
-44.5446778,1251675240967177196,33.1097198,256.3197927,1.8942828,460.935385,2117.1825784,1153.493959,127.9309431,17.181875,4.0,864.4054158,1.7890345,-0.6058921
-44.4946597,1251675240967177215,63371.0988568,850.5010158,-73.8946753,36795.3124359,383413.1979321,267569.3279479,297.1509436,131790.9220575,8.0,75823.0490014,70.0543109,-0.8899675
-44.4760928,1251675240967177307,61491.3156496,597.7366767,34.8576368,52783.9708372,-95665.4696711,-223703.9730459,295.5539251,-307914.369142,4.0,92068.2841365,127.0035154,0.8315991
-44.522475,1251675240967177305,294323.6477827,961.2503712,525.5294131,59023.6527104,582288.6370853,275821.5912191,274.4531361,-8039.3038912,12.0,165576.9074516,116.5441283,0.2474388
-44.557921,1251675240967177325,82.1364979,551.9789581,-7.4590537,910.4323012,4661.9913571,-86.018359,227.2144585,-1348.671107,4.0,2566.5762822,3.1694925,1.3805532
-44.4724696,1251675240967177104,324855.5098579,1111.5482376,321.8978903,102751.4204665,97483.2983971,-117315.5972444,347.3410724,-440185.8871897,10.0,194031.8509611,157.2683674,-1.0041171
-44.4907233,1251675240967177118,45.0605197,576.5360458,12.730299,2737.6567359,5169.9783998,2433.6561025,332.5650911,-393.4062666,3.0,2781.808515,3.4843252,-0.0474842
-44.6107823,1251675240967177090,160.1435457,397.6730301,-1.8450276,781.3527018,2505.3576461,780.7920499,107.6945357,-1875.8085549,13.0,1254.921922,2.3588993,-0.8933374
-44.474039,1251675240967177062,2.7199334,288.9090173,-0.2142459,116.5903789,-1313.5727661,-1495.3128653,160.4004968,-2001.597934,3.0,368.2186095,-0.0226331,-1.5387469
-44.4716537,1251675240967177050,179363.2534564,864.5199429,218.995664,170141.2335573,3129.0534727,-241926.5364371,425.900689,-480104.4465428,4.0,219819.7972896,227.4854518,-0.1615873
-44.4969496,1251675240967177049,13.6793026,207.4774858,-0.5340464,279.2859862,1481.3230988,1075.6816191,119.2059266,397.3311933,3.0,562.8189066,1.532047,-1.2647251
-44.5898337,1251675240967177081,22.3802369,375.7295112,-1.0346745,391.7749869,2839.3095559,1824.0441745,131.8639305,822.7442914,8.0,679.6517094,0.7721314,-0.2534258
-44.4762345,1251675240967177544,140022.1033006,630.9000588,398.5143557,65919.0298481,190000.0640961,21993.540776,250.5200507,-118558.6403541,6.0,107633.9256213,139.616349,-0.2121047
-44.6255907,1251675240967177537,26136.3896917,326.0469974,-462.4159705,5225.304095,9364.6235712,-42406.3810505,185.7244726,-62434.0047779,3.0,40029.8937003,79.8101354,1.6989076
-44.6263725,1251675240967177534,109.772167,432.3826135,-0.2603667,812.7525695,1748.832077,39.6452859,127.2999536,-2599.2895063,11.0,1324.4754059,2.057487,-0.6806012
-44.6330675,1251675240967177535,153.9202133,517.3474942,-2.1159029,720.7238192,2170.7434603,271.3041486,117.7804449,-4143.9039085,19.0,1519.0335458,1.4777745,-1.4085298
-44.649161,1251675240967177533,115.5409833,648.1278744,-6.4501152,1841.4554873,3968.6091311,822.3304041,193.6761247,-3233.0156227,11.0,2208.9340814,1.9776523,-0.5459065
-44.6246956,1251675240967177532,221.7297524,443.6351095,2.4669667,1783.5870375,3262.150489,72.3289461,138.9954817,-2869.5331167,10.0,2108.9705655,3.8152772,0.2853244
-44.6556596,1251675240967177531,223.7705358,979.6635453,-187.8715079,3557.5877862,-159.7129565,-7799.51727,487.614699,-19318.2169687,4.0,8355.3169652,6.4347449,-1.3136894
-44.5273067,1251675240967177360,9252.4013301,302.5650801,6.3595944,16122.6677012,-6220.6695577,-29613.9472443,133.4251548,-43570.4275832,5.0,15059.9936287,40.6496779,0.4174706
-44.4732673,1251675240967177351,2.9248418,320.728649,1.5869262,371.8571306,-1964.2055083,-2375.5216904,184.688402,-2761.8129793,3.0,399.1070775,0.3924086,0.2021413
-44.4830378,1251675240967177379,1689.3837796,708.7654413,27.9507494,3005.655029,15328.165376,224.6171626,203.088625,-5469.4253714,6.0,7649.4458312,13.8773721,-1.8390189
-44.4756242,1251675240967177341,6.5059051,289.6312616,-0.0950346,58.8038388,-1354.0276326,-1631.2441794,165.4221216,-2344.9604693,3.0,555.9181965,0.440403,-1.7102739
-44.5950977,1251675240967177340,89.6004008,280.9722449,2.3583974,672.8479213,1209.39492,-42.4288476,113.1661993,-1658.0878088,6.0,1165.3403846,2.6239065,-0.4625623
-44.5278065,1251684037060199813,5.8225099,318.4033535,-523695.082067,440.5116616,2565.3324852,2038.7912516,183.1494231,1517.0004017,3.0,526.3864782,0.8821122,-0.4714142
-44.619042,1251684037060199871,1.0160816,196.0756202,-28.5869082,107.9632806,-927.5087847,-1044.6283465,112.4676651,-1213.3463676,3.0,144.3366789,-0.6122065,-0.7076022
-44.638003,1251692833153222401,243971.2705806,526.2295514,1369.2722652,35552.5222472,213312.5602061,-36534.09949,194.3749495,-157648.4411884,7.0,121127.6636324,149.2280699,1.1288966
-44.6378674,1251692833153222170,387231.7656626,617.7007138,-1859.9692042,120041.4964813,609177.2943101,141905.2746772,250.9737917,36158.6160052,5.0,235271.0454507,257.5890418,1.3816921
-44.5738802,1251692833153222032,52.0864284,484.5678414,-6.7616029,1356.0139469,2671.7032834,-264.2115859,268.9649689,-1879.6557549,3.0,2336.8024154,4.1587309,1.0993958
-44.4763105,1251692833153220937,82693.8353811,864.6943578,173.5282727,4340.9674245,645517.8427662,373196.7539886,424.805211,313125.3699645,4.0,163519.5401866,92.8339097,1.9966167
-44.4851363,1251692833153220935,51.3376897,708.6996232,-0.5951731,1425.3431869,-182.4261911,-4822.8257285,351.011867,-7214.0748437,4.0,3132.3114215,2.9814665,1.226775
-44.5106391,1251692833153220927,1649190.3116123,764.5790839,-248.7163498,211347.6235735,962307.7802738,35196.4096013,199.9602014,-189859.783951,12.0,353502.1616647,339.3754621,1.1005508
-44.537687,1251692833153220959,59.136646,325.6427777,-0.3891323,636.3691581,1825.4606598,776.1370734,114.4252298,-924.7108884,8.0,923.548338,1.7457954,-0.5554219
-44.5737604,1251692833153220826,206.8320603,707.3659169,1.7958036,1334.5737477,3864.3416762,-149.0288481,161.8011617,-5496.5682016,19.0,2352.6223312,2.0052284,-0.4204208
-44.510632,1251692833153220824,1238702.5323814,727.0492416,202.0452869,240737.9948611,718992.2510148,-24487.5127586,197.1111338,-222284.9454779,11.0,285341.4028396,294.3221681,1.00815
-44.5871545,1251692833153220821,89.3995203,362.9217307,1.1683913,1055.8204452,1227.9980739,-237.4666617,167.3060101,-2332.2625395,4.0,1728.557259,4.3908798,0.5709221
-44.5433283,1251692833153220820,4.8723716,896.2739896,-2.6367391,521.548399,4141.9328558,3074.3239405,514.8369902,1456.6488737,3.0,1423.8746709,0.3540485,-1.4743015
-44.6181927,1251692833153220819,8745121.306902,1159.0850573,-895.6939997,392149.2822877,3182413.126965,448315.1329797,211.7039698,238.8107259,19.0,1048960.7358533,560.4054391,1.2225846
-44.5256232,1251692833153220895,36281.3643236,338.3210085,10.2732487,11000.4668715,24296.9396069,-43635.2371133,126.56557,-62277.1256317,7.0,29795.0023035,52.8204548,2.1554927
-44.516459,1251692833153220888,1865.8798075,320.1665784,-9.2295765,6412.9290124,10358.8097849,-617.0301215,184.6423306,-9166.3598995,3.0,9952.2925764,24.0831146,0.958878
-44.590655,1251692833153221163,1568772.3806303,676.5487433,-2601.0781137,96702.3970774,1247142.0977597,-181247.5374031,147.3030347,-312653.8543303,18.0,353281.3101837,201.3275333,3.5448023
-44.5907671,1251692833153221000,1559332.7837843,1539.9479464,3455.9883925,714558.6134801,2625678.5380663,1371211.6250339,589.1447157,649257.7735446,6.0,845137.2688761,494.2792936,-0.1164594
-44.4766021,1251692833153220983,2120868.5508453,763.8943393,-29.653529,116503.6623054,1259998.007326,42850.7005859,205.9208947,-144628.3886068,10.0,478534.5439741,382.8885779,1.1820541
-44.5170747,1251692833153220771,8184.4772601,460.0119819,40.5771671,17582.4101089,140374.7018853,102656.2891257,263.1368737,80616.5415038,3.0,30710.9448147,50.0704035,1.115611
-44.476472,1251692833153220730,1912969.3399719,800.2483548,-79.0977104,256638.3493028,1626126.5462501,28667.8171955,251.749036,-223713.3472237,7.0,627038.1393949,445.3843295,1.8807188
-44.4763565,1251692833153220722,40918.1092055,536.5614329,177.6292477,37163.5969592,-102058.822697,-183410.0595089,264.9497475,-229198.683389,4.0,62002.6361315,111.9393442,0.5891135
-44.4849988,1251692833153220811,35.1761875,500.7747728,0.2059065,512.7326168,-1811.2477594,-2520.206846,225.6293631,-6450.2010209,4.0,2159.5763721,1.692798,-1.7622847
-44.5167263,1251692833153220798,48928.4720982,322.8048973,13.5184344,3881.0720659,76719.8810685,-12226.0796254,152.7278358,-29654.7396877,4.0,51232.1164983,75.572621,1.9767403
-44.510507,1251692833153220788,1642734.7455154,904.5304871,-61.3761873,164116.9262508,1619965.1551903,269052.8811223,245.804346,31507.7728402,11.0,469442.9740071,328.8019345,1.6961716
-44.4851003,1251692833153220647,1209.8461299,850.0298671,0.6967632,2152.3282373,12736.5730972,-1447.9816251,138.1578151,-7754.9732767,37.0,4925.3312881,3.9720496,1.1285015
-44.5432312,1251692833153220653,360.9495211,913.663199,-1.4104726,2472.2468532,9880.0988166,4347.0388543,178.5811117,-4940.6158306,26.0,3455.2855536,2.5688576,-0.3630134
-44.5105252,1251692833153220650,10524141.7173912,1175.1583913,20.2460985,849018.3777307,2843300.3260782,229152.6942363,212.476305,-221236.8133481,16.0,1049565.7409773,746.1760716,0.5286434
-44.5103744,1251692833153220645,250.097633,677.9574505,0.8983117,1236.5172485,7149.6988039,2970.2814971,111.1894213,-999.8565548,37.0,1776.0719058,1.5110899,0.1586721
-44.47645,1251692833153220640,4165357.5741596,737.603288,82.6124422,51016.6463093,2619423.2405039,-65074.8265283,170.7167959,-213488.921515,10.0,1041959.8582602,387.6771535,1.8359588
-44.5807073,1251692833153220697,890153.25634,1224.8023883,-239.6013126,37944.9762837,169561.7772358,674.7489286,222.3643196,-533978.9866565,30.0,197241.2189466,111.3313457,-1.6114049
-44.5163003,1251692833153220694,2616.1348283,299.2945762,22.9561645,10362.7994577,-4077.8485591,-14758.1174186,172.7388846,-25944.1201632,3.0,10938.0933583,29.1741122,-0.1562376
-44.5258717,1251692833153220681,11055.5362534,337.4525407,8.5634797,7296.6207179,35005.3311264,-892.0667214,165.0487736,-17187.5648279,4.0,22445.7494814,41.7894811,1.4665478
-44.4765206,1251692833153220679,597294.7834328,587.7498502,8.9862297,62292.2376313,136016.895986,-160404.2839025,123.6759457,-270106.248396,21.0,112689.4192487,134.7767567,1.177627
-44.6335453,1251692833153221772,26.0779564,213.6210627,1.7257816,191.5130954,277.6384242,-202.4453845,106.1641225,-1039.6919812,4.0,611.8679072,1.5906679,-1.5742356
-44.6062461,1251692833153221333,139.5451357,354.266557,2.1336695,1447.9950432,1591.1080414,-439.6551262,141.2017161,-2784.7295523,6.0,1767.6574628,4.4743258,0.2930526
-44.585016,1251692833153221332,86.2168435,390.3354697,-0.7344548,824.982282,532.787656,-1293.6353732,111.061532,-3305.1225839,12.0,1073.5281613,1.7279332,-0.0215894
-44.484968,1251692833153221317,82.2560824,578.9928678,-10.1479686,1997.6744314,3601.943251,-1572.4351171,318.11802,-4361.3608346,3.0,4143.1399579,4.5500184,1.2901689
-44.6228323,1251692833153221440,91.6889199,322.1604983,2.0885544,359.9757193,1369.4191096,-645.20173,157.0304089,-2039.3686477,4.0,1612.3591812,3.5890317,1.7635768
-44.6082599,1251692833153221401,1074.3783736,386.0885238,-1.2598148,2454.3586095,3338.9709049,-1437.8384229,92.8705477,-5752.9821579,17.0,3144.1752262,7.357987,0.3132078
-44.6228932,1251692833153221400,898046.3605524,1210.7641584,-349.6092698,39373.8931725,360038.9762276,136762.2182247,229.6470496,-281599.937799,27.0,198280.4414345,115.5562336,-1.4515458
-44.5255486,1251692833153221224,105.6424615,314.8922128,-45.4370485,1250.4635958,-41428.6518529,-44164.3419133,181.3344852,-45989.5834493,3.0,2356.7263529,5.3494888,1.1998357
-44.6494888,1251692833153221565,117.2763605,405.2322561,-1.1370326,1039.4036951,1572.9387896,-708.9860705,120.4906226,-2436.9024023,11.0,1373.7957563,2.6421157,0.2393996
-44.637746,1251692833153221469,1009854.365819,811.3274261,-1015.3248652,177406.7979684,1400790.8470074,341694.2153766,273.7764349,126889.7064004,7.0,428424.320448,319.8252702,1.8322529
-44.6180696,1251692833153221467,279023.9835099,656.6098841,2790.7274786,87295.5923803,101187.9218959,-40421.3888424,230.5631408,-203711.5926058,8.0,129832.8094061,179.0643605,-0.4822963
-44.5169845,1251692833153221513,107458.0315319,584.1111829,634.8735144,46998.6958296,307935.910382,174306.7062489,319.1623293,76050.8872931,3.0,122585.0013596,199.4924169,-1.4500503
-44.52579,1251692833153221512,61192.5576406,519.2648432,-66.6059278,35119.1096039,269711.1403287,126461.1968441,283.8492753,79145.6660272,3.0,101416.7344449,130.8946783,1.501332
-44.6378778,1251692833153221491,4019624.7297708,1361.1844738,-13219.7513484,171571.9957093,2856557.0122932,349782.5071651,430.968907,41378.3856362,3.0,1578148.8981762,1228.5894178,-1.7090483
-44.5874768,1251684037060198570,309.3036067,359.9240932,3.6640624,903.3990247,1749.6828459,-555.7811318,90.3046767,-2949.8702709,15.0,1536.4172599,3.7411203,0.5565025
-44.5108441,1251684037060198580,324320.3503397,903.5900211,-131.5408789,27499.3570513,892055.9782216,258324.8506984,382.8792982,138241.1154796,5.0,319982.5186839,188.2038465,1.7892698
-44.5076577,1251684037060198573,41.2392808,300.6978324,-0.2421632,432.9676275,2216.2069056,1385.2001504,99.0237553,-29.9522839,9.0,685.7115066,1.1159737,-1.0778238
-44.5086271,1251684037060198569,22.8848805,280.7317822,-0.1010296,114.8337396,2176.5168994,1454.5316982,80.2043924,758.8827402,12.0,425.6468214,0.1766912,0.441424
-44.5142998,1251684037060198563,822027.2006585,688.9172483,-273.6762541,177251.0248625,459187.2657623,23744.0919269,227.7008944,-189656.7191165,8.0,233100.7299143,313.5445544,-0.0666208
-44.4934378,1251684037060198590,38052.8096902,378.810737,13.7774728,12622.2947671,-32966.6899561,-78438.4704039,101.0523939,-105917.4086032,13.0,21762.2205539,44.0142933,0.8285639
-44.6265345,1251684037060198533,246.0105228,693.4172024,-9.2012214,1263.0068791,3236.5812427,-2272.1654232,190.898541,-9136.4065323,13.0,2948.0607386,2.9091012,-0.3649908
-44.6106822,1251684037060198532,184.5790491,550.0868918,-5.5401387,1232.9750029,-162.0109133,-2491.8626677,158.1837714,-7399.3551624,12.0,2199.0100644,2.4611276,-1.3397049
-44.5143082,1251684037060198541,12.0615253,392.4305084,-0.0163722,498.3621073,2384.3158677,1532.9498559,158.7641813,748.2532189,6.0,619.699436,0.6977428,0.1817401
-44.5143846,1251684037060198524,11942884.4668789,1005.3637395,-12.8686976,109104.5499033,2799240.2405308,73702.8457061,166.2857737,-153854.0842596,15.0,1280509.2967064,648.6776487,0.5202609
-44.5128553,1251684037060198520,100.6704256,319.4691428,0.9787399,217.4551594,3016.4751029,1396.7951544,99.5744797,-839.8091765,10.0,1067.9215895,1.5146724,-0.7358841
-44.508588,1251684037060198519,80.004551,352.1558795,-0.2557116,632.7033738,2943.7422714,1464.2032804,82.0378172,71.0883097,18.0,799.7029768,1.4223224,0.0177099
-44.5468429,1251684037060198547,75.6725416,325.8285087,0.2807519,710.4485796,2177.3839511,1184.3840532,89.7688922,-61.642866,13.0,829.9559646,1.8124667,-0.1460802
-44.474239,1251684037060198544,2502355.0000639,788.6481135,26.9687547,247550.4642008,1754243.6408101,36737.4116121,182.1635504,-160586.3973256,13.0,523267.5782148,343.9335644,2.1780933
-44.4875949,1251684037060198654,79822.3697859,733.7027465,18.009608,57536.1678169,-108412.6691767,-199291.666783,244.2548711,-297110.2046532,9.0,72417.389077,87.8887942,-0.3194142
-44.4937616,1251684037060198651,75663.4072187,446.4792925,-137.6913722,51225.731368,119100.9720785,-5271.5931552,249.5745217,-61933.9323283,3.0,93316.7844609,153.0969741,1.1636402
-44.5143837,1251684037060198650,129.055133,394.5556841,4.8208092,599.53723,3381.4295335,1766.8601321,172.4709149,-2002.1578736,5.0,2196.685186,3.0276824,-2.0203943
-44.4740688,1251684037060198637,777652.6307852,821.2661762,832.1084697,52214.1481365,943376.362309,96860.878148,307.1608072,-47826.608202,6.0,408845.8009581,283.3964046,1.3526491
-44.4933049,1251684037060198615,80333.5666377,396.865639,43.1045008,18998.3066386,73434.1590909,-46364.1826031,168.7766988,-90839.8083386,5.0,61845.4640935,101.5091951,1.5023853
-44.4935604,1251684037060198614,1143597.7257772,585.7675328,-62.6707733,62950.4767673,688557.023157,85598.6504793,139.1971109,-18329.5057412,14.0,216962.4090277,221.6594758,1.1729437
-44.5736743,1251684037060198602,244.2856138,678.564388,-0.1120012,905.814679,1118.637081,-4198.6985175,138.2534032,-10075.7352252,24.0,2189.580544,1.5308614,-0.0001838
-44.5919874,1251684037060198601,97.1002651,411.2325601,-0.292473,1192.8868057,2132.8744346,-890.2660887,134.5842143,-2105.4533332,9.0,1404.5276767,2.5743886,0.9769392
-44.5485496,1251684037060198433,253.5195983,487.3961416,0.6539592,1052.6309288,5584.6561293,2704.7916599,88.5966404,159.1632985,30.0,1445.7640181,1.9074067,-0.1920748
-44.5328759,1251684037060198431,494.8524936,680.8973506,-1.892995,2088.3061168,8265.9490082,1996.0268547,138.4002829,-3218.0252922,24.0,3148.0599955,3.6019788,0.0004552
-44.4934447,1251684037060198426,579.8061364,321.188937,-1.7030554,1540.4670764,-60235.8527249,-67479.7100579,183.9501226,-70887.1854823,3.0,5756.6165089,12.2086151,1.593561
-44.474122,1251684037060198421,10893008.8901998,1162.9941883,-74.1061794,484086.6674207,2859216.9853312,447460.1568738,181.8180116,-198050.4241326,29.0,893611.6117056,515.7473825,1.1773889
-44.4874913,1251684037060198417,6830073.0675192,1434.1389364,125.4120546,411941.1877485,1878259.5901238,960040.5606847,227.6682993,220944.7469038,33.0,580038.8145843,416.8853953,-0.5083533
-44.4891102,1251684037060198439,907.5336099,910.8701944,-4.6647235,2309.7129417,12937.7318842,-2341.0636478,160.5711942,-14691.8372572,32.0,4956.9399673,3.2220294,0.5649466
