decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ
-44.5724307,1248666977153582045,9.5187274,388.7831288,5.3677322,-51.4013536,-1038.5484215,272.244447,-1753.2341179,2.0,1203.3774881,2.1596375
-44.52155,1248666977153582069,2.8831015,696.8404449,0.2476728,-3070.9621095,-3738.5754883,344.2604189,-4499.0637628,4.0,683.5477274,-0.0236659
-44.5463735,1248666977153582010,18599.8177052,1349.353231,-4912.0689235,178726.0499255,53577.1509324,953.608175,-81574.5717033,2.0,184060.3347008,133.3261052
-44.5140092,1248666977153582005,74.6962679,560.2139861,-12.6186102,3130.0287091,917.7892413,321.7549377,-2877.7634167,3.0,3381.3906427,3.6808356
-44.5427348,1248666977153581806,102383.7634962,877.3893695,196.2993696,85332.7206555,-116905.2798145,302.6394887,-221830.0634376,8.0,107530.6918107,104.6649615
-44.5123943,1248666977153581756,13066.4025672,633.0695099,-1555.8300042,146969.0998547,109711.3129223,361.4924989,60939.0679995,3.0,48368.7346824,61.9409199
-44.5206587,1248666977153581894,967367.6146477,762.2166045,2.3975636,717761.8955576,-203969.2597829,169.2415833,-297928.2136899,18.0,281988.5113797,134.2577429
-44.4972629,1248666977153581857,1.8416924,516.7001148,-1.3124042,-2322.8988209,-2621.0507292,253.8774446,-3052.6167197,4.0,403.078237,-0.5840902
-44.6196328,1248658181060559667,594780.0944732,1577.0380511,-711.659525,281938.1483091,85666.7952655,275.8770208,-390672.7114701,32.0,197999.1844472,94.2057651
-44.609524,1248658181060559668,93.0626259,976.2630796,6.1182587,-483.1005262,-5446.0988736,220.7670894,-9491.6632029,19.0,2239.285466,1.0928929
-44.5918388,1248658181060559670,6743.523257,666.8882804,243.0091229,148773.4871235,105711.9384641,469.4000774,71206.8195336,2.0,54847.9166469,77.4212058
-44.5509461,1248658181060560430,5.1238944,457.863195,1.5445617,-2075.677109,-2634.3389819,257.478036,-3598.1410569,3.0,765.8670948,0.7694165
-44.5183257,1248658181060559673,1239.796615,457.9902847,-399593.9996401,-9781.1385333,-19879.3964518,322.2086379,-32625.5265076,2.0,16153.4216487,32.8051372
-44.4827156,1248658181060559678,120966.0094678,1113.9224439,-12.2081,666799.1347708,278848.1307177,539.3730803,97246.8782687,4.0,240663.8450988,153.1624644
-44.6349139,1248658181060559665,1380607.7837079,942.9993213,-487.9084179,2273769.9550343,171657.8191918,332.2650716,-11443.6249352,5.0,962756.0806782,361.5757366
-44.4865017,1248658181060559590,19.9850032,353.900243,0.9093824,41.3530656,-1497.0193517,175.59292,-2008.3303687,4.0,976.1506387,0.6820428
-44.6127153,1248658181060559583,6206519.6880325,1607.9967377,-863.7559465,2571109.5612815,715299.5723584,298.7281613,111049.269007,20.0,972013.2454651,511.2388056
-44.4773339,1248658181060559595,49.582058,704.3925878,76.4642002,3276.2328981,747.8411675,482.2603863,-3812.9833986,2.0,5012.8329167,5.6122927
-44.5387477,1248658181060559571,6959.5483527,997.6708947,150.8847896,-78993.721885,-136996.129353,705.4044941,-196701.2363556,2.0,83231.7816788,82.3138927
-44.6085292,1248658181060559580,56.2462964,576.7351779,1.337369,1946.9302275,-1864.0797608,225.6198238,-4488.4661969,6.0,2175.8764499,2.3636093
-44.6037163,1248658181060559581,84.2799168,584.3381405,-0.1659699,295.8737412,-2241.8073058,175.5950375,-4700.8715118,11.0,1707.0837594,1.8659762
-44.6177273,1248658181060559756,14.4767194,746.4920997,-30.8663982,3309.8636586,534.878922,359.5769128,-544.0487679,4.0,1739.5213943,1.2235558
-44.5385985,1248658181060559738,52.2888604,327.2462856,-63.4342134,1613.1254887,68.4258366,230.8753746,-1735.9223774,2.0,2368.1344566,6.3415855
-44.6060983,1248658181060559735,17.2516262,443.7537349,6.1996118,16.3897657,-1464.0472404,256.011685,-2262.5225201,3.0,1296.8269692,1.3223037
-44.6096499,1248658181060559759,16.3551501,566.8995808,1.5426303,-786.6391324,-1763.50593,212.8594425,-3056.9173569,7.0,904.9787463,0.6121562
-44.6106957,1248658181060559760,132.429356,1224.5002974,6.2566614,6768.1480601,-107.4980283,324.8092451,-7355.5018092,14.0,3943.2585038,2.3058191
-44.6574481,1248658181060559697,180.1090547,933.1043117,-16.4447776,5982.7794939,496.1406403,279.2919401,-8380.5494903,11.0,3818.6644869,2.1878519
-44.5503674,1248658181060560422,0.9222047,246.919765,-1.4207856,1499.930297,1297.7156079,171.9436721,1162.8854502,2.0,238.3266967,-0.0707534
-44.6435663,1248658181060559706,13.5729027,1134.7781038,-4.4982314,1657.226916,-282.15484,341.1496587,-1882.5551441,11.0,1293.1877285,0.2069056
-44.5556495,1248658181060559690,0.1578593,378.024727,0.8077878,-2136.7714401,-2235.9457361,266.8570648,-2349.2975289,2.0,150.2786385,-0.9176606
-44.6585131,1248658181060559695,53.2618182,639.4525475,5.643266,918.124296,-1647.8371693,231.8955546,-3285.488119,7.0,1816.6361124,2.3962808
-44.4986299,1248658181060559719,7.6136746,430.2970615,-1.5674618,3348.054927,2116.3672058,185.2820475,1720.5000774,5.0,670.9093218,0.1928646
-44.6541597,1248658181060559724,1052.5255675,325.4440306,-5.5865356,3385.6735982,202.7782434,72.3456492,-2855.537525,18.0,2483.0691092,7.3498708
-44.6400556,1248658181060559726,341689.5614917,855.9288376,-233.6030298,603996.3658191,211224.9190351,335.2192714,-39843.2776539,6.0,221475.4521544,197.7944752
-44.642672,1248658181060559729,132.1955542,654.992948,7.3851813,3302.0437584,744.5671471,172.2775251,-2922.5296404,14.0,2061.439999,2.2099243
-44.6327754,1248658181060559730,66.7038553,528.2691609,7.1127098,2946.3821629,-36.5918833,213.8323116,-2483.530503,6.0,1786.1832885,1.6801043
-44.6138308,1248658181060559731,8104528.9161594,1391.0856047,-1076.6101507,3872459.3243928,547461.9855201,220.3161806,-14735.6653156,27.0,1055630.7571448,455.0197504
-44.634171,1248658181060559707,26.3145689,630.9805907,11.803767,735.3224018,-1440.297193,445.7566016,-3843.6020588,2.0,3237.7885366,4.3340299
-44.5502272,1248658181060559412,4153.707971,420.3059662,-29.7649251,-5486.5983863,-20362.2455102,241.6998523,-40122.2290488,3.0,18483.0549435,35.1889186
-44.5113801,1248658181060559420,10.5494291,666.6405986,-2.9256119,5139.0935208,3542.7129257,367.6397121,2409.4387962,3.0,1387.8106052,1.4581466
-44.5189001,1248658181060559439,139733.8635151,706.9828109,268631.516552,300763.9442375,93410.4203384,351.0338399,-1598.7282886,3.0,161103.1275732,258.1191805
-44.5505684,1248658181060559440,94.8054913,427.1184159,-478346.8509448,1170.8892017,-1894.964353,301.8152901,-4711.8198096,2.0,4159.7034336,8.9369724
-44.5181233,1248658181060559533,8920.3366234,445.2995233,127.8705366,24853.3717296,-10471.3851504,254.8620727,-35500.7678471,3.0,30285.3444297,54.1317536
-44.5502953,1248658181060559527,7640.5055996,389.6270754,9726.0984791,-11965.6628234,-39093.1876263,273.9035687,-60223.5677936,2.0,34123.4918503,81.9267219
-44.4829624,1248658181060559554,22607.0443409,1211.4937443,-2081.5283769,537756.6856258,360842.1270983,603.003938,302283.6041723,4.0,112035.7940471,57.6609113
-44.4771959,1248658181060560521,0.4522767,1141.6814305,-3.7705357,-323.5843305,-782.9187629,657.0377908,-1393.7286787,3.0,552.9610115,-0.8741284
-44.4779731,1248658181060559472,26.4377322,884.2751757,3.3745036,992.1874536,-2990.5039563,377.1212533,-5008.5574788,5.0,2410.0471217,1.5891066
-44.6580709,1248658181060560525,6012.0674273,588.5557856,-1743.310154,87666.3408967,54852.2072292,416.1274224,23126.1887782,2.0,45636.7792218,76.3780125
-44.4868372,1248658181060559469,5.0333518,415.5401948,-1.5157019,1701.7104467,1247.2936057,227.7144487,419.1711574,3.0,641.3998582,0.7995106
-44.528988,1248658181060559486,453703.4616568,988.8244195,713.2596057,1196827.7879878,321864.5238486,392.4442731,127594.3839729,5.0,418679.0445968,258.5721202
-44.5388556,1248658181060560511,1.1924977,908.2182919,25.6741283,5441.0090045,4811.9876251,510.5040817,4218.28927,3.0,642.6746849,-0.4469736
-44.5038604,1248658181060560084,308.2814518,1063.7412075,-442.0216474,-131914.8823919,-144071.5476369,610.5943184,-156820.6018738,3.0,12694.217113,9.7304715
-44.6577977,1248658181060560072,184.9099188,510.0921008,49.7530348,29006.5339475,25654.0759142,291.99486,19293.8536926,3.0,5173.3124143,6.9001075
-44.6580043,1248658181060560075,477230.1265946,867.9930813,-142.5696507,830925.3488309,111401.4770455,358.4822253,-24483.5320347,4.0,396166.3015673,312.2813912
-44.5119454,1248658181060560109,79.6194927,484.8684458,6.6199367,3183.8806385,-1011.6466152,276.6057822,-2485.0690574,3.0,3259.7613012,3.5171766
-44.6327512,1248658181060560111,66.477227,396.9496121,-2.5857572,2152.743584,-872.3924017,226.7433533,-2032.0527744,3.0,2396.4610728,3.1883688
-44.639768,1248658181060560270,288303.3974486,745.4232009,-598.3075679,535375.0542023,108275.6932396,334.9133189,-62955.2048873,4.0,247111.333834,242.3715383
-44.6577558,1248658181060560014,396158.8643107,706.4997999,206.466784,722057.7946546,127030.4484064,239.6640463,65245.1393293,7.0,256728.3075696,154.5363801
-44.5505197,1248658181060560290,2312.18266,686.8224932,-3339196.6282454,177685.4282012,152858.0300279,484.9417326,130956.7221587,2.0,33042.1849188,46.1256598
-44.6248369,1248658181060560032,12.4367141,276.6927272,-35.4316407,2830.9570597,2122.1620067,195.5971025,1450.8725798,2.0,975.8670944,2.7473038
-44.5286238,1248658181060560036,57.3604249,864.0125029,34.9183792,228277.5899957,223900.1390407,610.2726815,219019.9243305,2.0,6546.1581698,6.7526234
-44.6230785,1248658181060560244,79.9148344,686.3208938,-24.7251388,3087.0203834,-124.976191,472.054205,-5669.1402277,2.0,6191.5405453,7.3642774
-44.5917429,1248658181060560179,34495.5217214,616.6897504,-1331.8748255,82916.2707904,-17290.2917741,305.5700102,-73051.7520619,4.0,69277.8121549,82.4890929
-44.583342,1248658181060560181,67.1987717,810.2939318,-10.7691861,4550.3918058,-1945.0912398,456.1227256,-4821.2911568,3.0,5082.9247948,3.7672289
-44.5229681,1248658181060560229,20126.8527851,666.6917927,-2273.7840196,137740.4682011,80442.9931811,467.6478306,3622.2977978,2.0,94835.8677725,132.0428307
-44.511712,1248658181060560167,52.0980136,609.7604955,61.5849006,3029.9703487,608.5938834,422.6741208,-3235.2891458,2.0,4430.2074745,5.914475
-44.5347578,1248658181060560248,0.1136824,677.5447933,-0.9136646,-3130.7857252,-3274.3841873,476.8142453,-3454.3715466,2.0,228.8097286,-0.9414164
